sample_id,condition_id,csv_row_id,source_pdf_path,npz_path,preview_path,extract_method,passed_quality,reason_codes,material_id,speed_rpm,temperature_c,r_bore_mm,r_outer_mm,z_width_mm,area_mm2,volume_mm3,min_thickness_mm,max_width_mm,sdf_zero_level_error_mm,semantic_hub_coverage,semantic_web_coverage,semantic_rim_coverage,mass_kg,polar_inertia_kg_mm2,sigma_vm_proxy_mpa,risk_score_proxy,dataset_version,hub_width,web_width,rim_width
sample_060,C_Inco718_RPM11292_T650_OR356_BR87.5,60,D:\sdfdata\data\raw\pdf\sample_060.pdf,D:\sdfdata\data\processed\meridian_samples\sample_060.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_060.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11526.989578143788,13134999.021014296,17.698590825868646,96.30051832873474,0.2824914408629831,0.3252450036376086,0.6174519621688707,0.0573030341935207,107.57564198210709,5620056.360775275,82005.72711499846,10.0,sdf_meridian_v0.1,38.93300000000001,205.817,23.75
sample_092,C_Inco718_RPM11292_T650_OR356_BR87.5,92,D:\sdfdata\data\raw\pdf\sample_092.pdf,D:\sdfdata\data\processed\meridian_samples\sample_092.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_092.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,12202.577182151312,14090383.952773487,20.010828685594063,96.30051832873474,0.2945714396909686,0.2899850523168908,0.645659112026825,0.064355835656284,115.40024457321483,6101649.93992601,72530.02024004445,10.0,sdf_meridian_v0.1,37.733,202.717,28.05000000000001
sample_042,C_Inco718_RPM11292_T650_OR356_BR87.5,42,D:\sdfdata\data\raw\pdf\sample_042.pdf,D:\sdfdata\data\processed\meridian_samples\sample_042.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_042.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11657.942742271222,13318774.705878297,18.974226567251154,96.30051832873474,0.2838579424890087,0.330906628290866,0.6017946330314061,0.0672987386777279,109.08076484114324,5739513.792506766,76492.48861037847,10.0,sdf_meridian_v0.1,40.267,200.483,27.75
sample_059,C_Inco718_RPM11292_T650_OR356_BR87.5,59,D:\sdfdata\data\raw\pdf\sample_059.pdf,D:\sdfdata\data\processed\meridian_samples\sample_059.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_059.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11411.016677174275,12883563.629879525,15.760280514471868,96.30051832873474,0.2889933951232569,0.328923476005188,0.6021616947686986,0.0689148292261132,105.5163861287133,5450776.947582957,92091.3690751548,10.0,sdf_meridian_v0.1,39.6,200.75000000000003,28.149999999999977
sample_091,C_Inco718_RPM11292_T650_OR356_BR87.5,91,D:\sdfdata\data\raw\pdf\sample_091.pdf,D:\sdfdata\data\processed\meridian_samples\sample_091.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_091.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11270.227028340843,12877764.865801755,17.793645903007402,96.30051832873474,0.2925768601770697,0.2945424307409515,0.6441857411702919,0.0612718280887566,105.46889425091636,5561915.375226542,81567.64597304327,10.0,sdf_meridian_v0.1,35.0,208.95,24.55000000000001
sample_049,C_Inco718_RPM11292_T650_OR356_BR87.5,49,D:\sdfdata\data\raw\pdf\sample_049.pdf,D:\sdfdata\data\processed\meridian_samples\sample_049.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_049.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10812.204992771964,12280155.841780154,16.782583422945393,96.30051832873474,0.2933986731499708,0.3067092651757188,0.6292104062072114,0.0640803286170698,100.57447634417946,5301361.488294976,86481.6681084894,10.0,sdf_meridian_v0.1,34.400000000000006,209.15,24.94999999999999
sample_089,C_Inco718_RPM11292_T650_OR356_BR87.5,89,D:\sdfdata\data\raw\pdf\sample_089.pdf,D:\sdfdata\data\processed\meridian_samples\sample_089.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_089.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11570.32465274051,13331871.153857991,20.04855943774009,96.30051832873474,0.2879789410694315,0.3054750127920859,0.6075388026607539,0.0869861845471601,109.18802475009696,5856561.466970889,72393.52104541045,10.0,sdf_meridian_v0.1,37.2,195.55,35.75
sample_108,C_Inco718_RPM11292_T650_OR356_BR87.5,108,D:\sdfdata\data\raw\pdf\sample_108.pdf,D:\sdfdata\data\processed\meridian_samples\sample_108.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_108.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11863.90582812551,13630173.611421816,19.5584809507947,96.30051832873474,0.2872365347873212,0.3072061208366252,0.626387791592166,0.0664060875712087,111.63112187754469,5896257.039372904,74207.49153462386,10.0,sdf_meridian_v0.1,37.867,202.283,28.350000000000023
sample_125,C_Inco718_RPM11292_T650_OR356_BR87.5,125,D:\sdfdata\data\raw\pdf\sample_125.pdf,D:\sdfdata\data\processed\meridian_samples\sample_125.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_125.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10994.194080291529,12520882.006538734,16.046486048104228,96.30051832873474,0.2860873355614906,0.3019477605241899,0.6149358226371062,0.0831164168387038,102.54602363355222,5424344.653920848,90448.82507205804,10.0,sdf_meridian_v0.1,34.667,200.983,32.85000000000002
sample_022,C_Inco718_RPM11292_T650_OR356_BR87.5,22,D:\sdfdata\data\raw\pdf\sample_022.pdf,D:\sdfdata\data\processed\meridian_samples\sample_022.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_022.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11086.830645147538,12598997.83191939,16.332610726668513,96.30051832873474,0.2876004489199808,0.309157248375901,0.6029189285396458,0.0879238230844531,103.1857922434198,5455584.752794076,88864.28715381805,10.0,sdf_meridian_v0.1,36.06699999999999,197.783,34.64999999999998
sample_058,C_Inco718_RPM11292_T650_OR356_BR87.5,58,D:\sdfdata\data\raw\pdf\sample_058.pdf,D:\sdfdata\data\processed\meridian_samples\sample_058.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_058.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11161.932841574187,12736536.64715191,17.018539682730317,96.30051832873474,0.2886659711291899,0.288038192909557,0.6445937582883918,0.0673680488020511,104.31223514017414,5498608.2535058325,85282.62921753524,10.0,sdf_meridian_v0.1,34.06699999999999,207.783,26.649999999999977
sample_145,C_Inco718_RPM11292_T650_OR356_BR87.5,145,D:\sdfdata\data\raw\pdf\sample_145.pdf,D:\sdfdata\data\processed\meridian_samples\sample_145.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_145.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10999.944019462248,12456664.470763138,17.086545442605914,96.30051832873474,0.2845315649315323,0.3213276519398968,0.6101368019735367,0.0685355460865664,102.02008201555007,5356316.704793507,84943.19781967845,10.0,sdf_meridian_v0.1,36.867,204.783,26.850000000000023
sample_130,C_Inco718_RPM11292_T650_OR356_BR87.5,130,D:\sdfdata\data\raw\pdf\sample_130.pdf,D:\sdfdata\data\processed\meridian_samples\sample_130.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_130.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11510.079839526645,13078573.144162076,16.942987423522773,96.30051832873474,0.2879405475894843,0.3166645241462056,0.6152033251917556,0.0681321506620388,107.1135140506874,5585161.025514995,85662.92196919004,10.0,sdf_meridian_v0.1,38.8,201.85,27.850000000000023
sample_038,C_Inco718_RPM11292_T650_OR356_BR87.5,38,D:\sdfdata\data\raw\pdf\sample_038.pdf,D:\sdfdata\data\processed\meridian_samples\sample_038.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_038.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11740.567935822932,13467895.309615148,19.84990320009449,96.30051832873474,0.2860588655692493,0.3196235768600596,0.6079485779103474,0.0724278452295929,110.30206258574806,5847566.008434551,73118.029592169,10.0,sdf_meridian_v0.1,39.867,198.083,30.55000000000001
sample_141,C_Inco718_RPM11292_T650_OR356_BR87.5,141,D:\sdfdata\data\raw\pdf\sample_141.pdf,D:\sdfdata\data\processed\meridian_samples\sample_141.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_141.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11092.975668740017,12604374.197479663,17.541226586796093,96.30051832873474,0.286190221916474,0.3089033176198523,0.6175842746597883,0.0735124077203593,103.22982467735844,5445437.019695435,82741.40935381962,10.0,sdf_meridian_v0.1,35.733000000000004,203.917,28.850000000000023
sample_002,C_Inco718_RPM11292_T650_OR356_BR87.5,2,D:\sdfdata\data\raw\pdf\sample_002.pdf,D:\sdfdata\data\processed\meridian_samples\sample_002.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_002.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10869.4435914547,12374253.457535077,16.60490767448963,96.30051832873474,0.2848194924777254,0.2956051938617997,0.6144102424407518,0.0899845636974484,101.34513581721224,5396407.821963053,87407.03881274723,10.0,sdf_meridian_v0.1,33.533,199.617,35.35000000000002
sample_053,C_Inco718_RPM11292_T650_OR356_BR87.5,53,D:\sdfdata\data\raw\pdf\sample_053.pdf,D:\sdfdata\data\processed\meridian_samples\sample_053.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_053.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11376.630969229487,13087535.309433917,19.88008034075831,96.30051832873474,0.2946589889132953,0.292082213164513,0.630300927933397,0.07761685890209,107.18691418426376,5747253.721241407,73007.03944392799,10.0,sdf_meridian_v0.1,35.06699999999999,201.283,32.14999999999998
sample_131,C_Inco718_RPM11292_T650_OR356_BR87.5,131,D:\sdfdata\data\raw\pdf\sample_131.pdf,D:\sdfdata\data\processed\meridian_samples\sample_131.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_131.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11378.612678912235,13103144.61975659,19.384355264334204,96.30051832873474,0.2805022695583141,0.2825804213994624,0.6373016561172288,0.0801179224833087,107.31475443580646,5752191.9292712165,74874.08220672901,10.0,sdf_meridian_v0.1,33.867000000000004,202.283,32.35000000000002
sample_104,C_Inco718_RPM11292_T650_OR356_BR87.5,104,D:\sdfdata\data\raw\pdf\sample_104.pdf,D:\sdfdata\data\processed\meridian_samples\sample_104.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_104.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11209.197406104837,12704777.45800514,16.87733945969073,96.30051832873474,0.2890035478462763,0.3156829085787226,0.6196135393283155,0.0647035520929618,104.0521273810621,5432072.356850255,85996.12593280122,10.0,sdf_meridian_v0.1,37.6,204.55,26.350000000000023
sample_100,C_Inco718_RPM11292_T650_OR356_BR87.5,100,D:\sdfdata\data\raw\pdf\sample_100.pdf,D:\sdfdata\data\processed\meridian_samples\sample_100.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_100.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11475.093369397808,13068673.088250987,17.263569028824826,96.30051832873474,0.2939423003196184,0.2988950513779612,0.6489100993163937,0.0521948493056451,107.03243259277558,5574075.945403233,84072.17575710062,10.0,sdf_meridian_v0.1,35.599999999999994,210.95,21.94999999999999
sample_117,C_Inco718_RPM11292_T650_OR356_BR87.5,117,D:\sdfdata\data\raw\pdf\sample_117.pdf,D:\sdfdata\data\processed\meridian_samples\sample_117.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_117.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10888.750474222596,12276940.617253829,16.11719669337357,96.30051832873474,0.2811644670674412,0.3442088091353997,0.5747688961392061,0.0810222947253942,100.54814365530883,5277447.851498719,90052.0008037702,10.0,sdf_meridian_v0.1,39.2,197.75,31.55000000000001
sample_088,C_Inco718_RPM11292_T650_OR356_BR87.5,88,D:\sdfdata\data\raw\pdf\sample_088.pdf,D:\sdfdata\data\processed\meridian_samples\sample_088.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_088.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10704.629529183978,12041315.887930196,14.65306516103102,96.30051832873474,0.2806315890420143,0.3202249781015167,0.5972523166290167,0.0825227052694666,98.6183771221483,5157655.564124105,99049.9798940413,10.0,sdf_meridian_v0.1,35.667,200.783,32.05000000000001
sample_075,C_Inco718_RPM11292_T650_OR356_BR87.5,75,D:\sdfdata\data\raw\pdf\sample_075.pdf,D:\sdfdata\data\processed\meridian_samples\sample_075.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_075.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11442.208273861324,12924713.711145287,15.91537596694544,96.30051832873474,0.2767159689735298,0.3464689143744072,0.5874795205656635,0.0660515650599292,105.8534052942799,5467285.590326773,91193.93802575416,10.0,sdf_meridian_v0.1,41.267,199.983,27.25
sample_122,C_Inco718_RPM11292_T650_OR356_BR87.5,122,D:\sdfdata\data\raw\pdf\sample_122.pdf,D:\sdfdata\data\processed\meridian_samples\sample_122.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_122.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11819.219636895365,13523102.857112585,18.578188801489603,96.30051832873474,0.2857131467872486,0.3175159634405909,0.6025207629063896,0.0799632736530194,110.75421239975206,5835015.735932225,78123.10581480511,10.0,sdf_meridian_v0.1,39.667,195.083,33.75
sample_150,C_Inco718_RPM11292_T650_OR356_BR87.5,150,D:\sdfdata\data\raw\pdf\sample_150.pdf,D:\sdfdata\data\processed\meridian_samples\sample_150.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_150.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10578.06613525978,11881516.369603457,15.431844748691832,96.30051832873474,0.2933938833452706,0.3137620668749709,0.6239332182996782,0.0623047148253509,97.30961906705232,5061845.276246861,94051.34857316618,10.0,sdf_meridian_v0.1,34.8,210.15,23.55000000000001
sample_021,C_Inco718_RPM11292_T650_OR356_BR87.5,21,D:\sdfdata\data\raw\pdf\sample_021.pdf,D:\sdfdata\data\processed\meridian_samples\sample_021.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_021.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11461.796419147331,13090234.004280888,17.42735935425101,96.30051832873474,0.2888698820174135,0.299134627803849,0.6462737331553795,0.0545916390407715,107.20901649506048,5610816.02925078,83282.02684545933,10.0,sdf_meridian_v0.1,36.0,210.35,22.149999999999977
sample_072,C_Inco718_RPM11292_T650_OR356_BR87.5,72,D:\sdfdata\data\raw\pdf\sample_072.pdf,D:\sdfdata\data\processed\meridian_samples\sample_072.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_072.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11722.5013285926,13370420.234991396,17.513026843366568,96.30051832873474,0.2777561107922142,0.329096877367225,0.5901860112785119,0.0807171113542631,109.50374172457953,5744757.688809579,82874.64083548429,10.0,sdf_meridian_v0.1,40.53299999999999,193.617,34.35000000000002
sample_107,C_Inco718_RPM11292_T650_OR356_BR87.5,107,D:\sdfdata\data\raw\pdf\sample_107.pdf,D:\sdfdata\data\processed\meridian_samples\sample_107.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_107.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11503.13724156552,13125705.419809967,18.35646222915988,96.30051832873474,0.2924834702914212,0.3168389005617255,0.617383474122036,0.0657776253162385,107.49952738824362,5653332.156820946,79066.74997977677,10.0,sdf_meridian_v0.1,38.667,202.283,27.55000000000001
sample_015,C_Inco718_RPM11292_T650_OR356_BR87.5,15,D:\sdfdata\data\raw\pdf\sample_015.pdf,D:\sdfdata\data\processed\meridian_samples\sample_015.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_015.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,11462.437011239206,13102700.058521152,18.30269138388722,96.30051832873474,0.2887492695698361,0.3083014158454189,0.6202607909799027,0.0714377931746783,107.31111347928824,5667875.146263391,79299.03745543824,10.0,sdf_meridian_v0.1,36.667,202.383,29.44999999999999
sample_093,C_Inco718_RPM11292_T650_OR356_BR87.5,93,D:\sdfdata\data\raw\pdf\sample_093.pdf,D:\sdfdata\data\processed\meridian_samples\sample_093.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_093.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,10911.697533661669,12348878.70715633,16.57979635844258,96.30051832873474,0.2805976069148893,0.3144563054098064,0.6046679934865207,0.0808757011036728,101.13731661161034,5327579.523336345,87539.42317555312,10.0,sdf_meridian_v0.1,36.267,200.58300000000003,31.649999999999977
sample_103,C_Inco718_RPM11292_T650_OR356_BR87.5,103,D:\sdfdata\data\raw\pdf\sample_103.pdf,D:\sdfdata\data\processed\meridian_samples\sample_103.npz,D:\sdfdata\data\reports\figures\pdf_contour_overlay\sample_103.png,vector,True,,Inco718,11292.0,650.0,87.5,356.0,96.3,12104.032496207534,13812428.168005051,18.29708001773436,96.30051832873474,0.2760084906720111,0.3365521737358921,0.6036751823330481,0.0597726439310597,113.12378669596136,5874699.760049323,79323.35696075279,10.0,sdf_meridian_v0.1,42.46700000000001,200.183,25.850000000000023
